subject,course_code,course_title,weekdays,time,location
PHYS,142,Electromagnetism and Optics.,M,02:35 pm-05:25 pm,WONG 0190
PHYS,142,Electromagnetism and Optics.,R,02:35 pm-05:25 pm,WONG 0190
PHYS,142,Electromagnetism and Optics.,W,02:35 pm-05:25 pm,WONG 0190
PHYS,142,Electromagnetism and Optics.,W,02:35 pm-05:25 pm,WONG 0190
PHYS,142,Electromagnetism and Optics.,T,11:35 am-02:25 pm,WONG 0190
PHYS,142,Electromagnetism and Optics.,T,11:35 am-02:25 pm,WONG 0190
PHYS,181,Everyday Physics.,WF,11:35 am-12:55 pm,RPHYS 112
PHYS,183,The Milky Way Inside and Out.,MW,11:35 am-12:55 pm,STBIO S1/4
PHYS,228,Energy and the Environment.,TR,08:35 am-09:55 am,WONG 1030
PHYS,232,Heat and Waves.,TR,01:05 pm-02:25 pm,MAASS 217
PHYS,241,Signal Processing.,TR,04:35 pm-05:25 pm,MAASS 10
PHYS,241,Signal Processing.,F,02:35 pm-05:25 pm,WONG 0100
PHYS,241,Signal Processing.,F,11:35 am-02:25 pm,WONG 0100
PHYS,241,Signal Processing.,F,02:35 pm-05:25 pm,WONG 0100
PHYS,241,Signal Processing.,F,11:35 am-02:25 pm,WONG 0100
PHYS,258,Experimental Methods 2.,T,08:35 am-09:55 am,DUFF THTR 1
PHYS,258,Experimental Methods 2.,M,02:35 pm-05:25 pm,ENGTR 3070
PHYS,258,Experimental Methods 2.,T,02:35 pm-05:25 pm,ENGTR 3070
PHYS,258,Experimental Methods 2.,W,02:35 pm-05:25 pm,ENGTR 3070
PHYS,319,Introduction to Biophysics.,TR,08:35 am-09:55 am,STBIO S3/3
PHYS,321,Data Science and Observational Astrophysics.,MW,02:35 pm-03:25 pm,MDHAR G-01
PHYS,321,Data Science and Observational Astrophysics.,R,11:35 am-02:25 pm,BURN 719A
PHYS,321,Data Science and Observational Astrophysics.,R,02:35 pm-05:25 pm,BURN 719A
PHYS,331,Topics in Classical Mechanics.,TR,08:35 am-09:55 am,RPHYS 114
PHYS,333,Thermal and Statistical Physics.,MWF,08:35 am-09:25 am,BIRKS 111
PHYS,339,Measurements Laboratory in General Physics.,TR,02:35 pm-05:25 pm,WONG 0120
PHYS,342,Majors Electromagnetic Waves.,MW,11:35 am-12:55 pm,RPHYS 114
PHYS,351,Honours Classical Mechanics 2.,MW,10:05 am-11:25 am,ENGTR 1090
PHYS,359,Honours Laboratory in Modern Physics 1.,MW,01:35 pm-05:25 pm,WONG 0110
PHYS,362,Statistical Mechanics.,MW,11:35 am-12:55 pm,ARTS 260
PHYS,432,Physics of Fluids.,TR,11:35 am-12:55 pm,WONG 1050
PHYS,447,Applications of Quantum Mechanics.,MWF,09:35 am-10:25 am,RPHYS 115
PHYS,457,Honours Quantum Physics 2.,TR,01:05 pm-02:25 pm,RPHYS 114
PHYS,514,General Relativity.,TR,11:35 am-12:55 pm,RPHYS 115
PHYS,519,Advanced Biophysics.,MWF,08:35 am-09:25 am,RPHYS 115
PHYS,562,Electromagnetic Theory.,TR,04:05 pm-05:25 pm,MDHAR G-01
PHYS,567,Particle Physics.,TR,10:05 am-11:25 am,WONG 1050
PHYS,643,Astrophysical Fluids.,TR,10:05 am-11:25 am,BIRKS 017
PHYS,659,Experimental Condensed Matter.,TR,08:35 am-09:55 am,LEA 116
PHYS,660,Quantum Condensed Matter.,TR,01:05 pm-02:25 pm,BURN 708
PHYS,673,Quantum Field Theory 2.,TR,08:35 am-09:55 am,WONG 1050
PLNT,310,Plant Propagation.,MW,01:05 pm-02:25 pm,BARTON 1-016
PLNT,310,Plant Propagation.,R,02:35 pm-05:25 pm,RAYMND 4-046/048
PLNT,312,Urban Horticulture.,M,10:35 am-11:25 am,RAYMND 3-045
PLNT,312,Urban Horticulture.,W,10:35 am-11:25 am,CENTEN 1-162
PLNT,312,Urban Horticulture.,M,12:35 pm-03:25 pm,MACSTW 2-026
PLNT,353,Plant Structure and Function.,MWF,08:35 am-09:25 am,CENTEN 212
PLNT,353,Plant Structure and Function.,M,02:35 pm-05:25 pm,MACSTW B-032
PLNT,353,Plant Structure and Function.,M,02:35 pm-05:25 pm,MACSTW B-027
PLNT,426,Plant Ecophysiology.,TR,08:35 am-09:25 am,RAYMND 3-045
PLNT,426,Plant Ecophysiology.,R,11:35 am-02:25 pm,CENTEN 212
PLNT,430,Pesticides in Agriculture.,TR,08:35 am-09:55 am,RAYMND 4-046/048
PLNT,430,Pesticides in Agriculture.,R,02:35 pm-04:25 pm,MACSTW B-032
PLNT,434,Weed Biology and Control.,TR,08:35 am-09:55 am,RAYMND 4-047
PLNT,434,Weed Biology and Control.,W,02:35 pm-05:25 pm,MACSTW B-032
PLNT,435,Plant Breeding.,WF,02:35 pm-03:55 pm,RAYMND 4-045
PLNT,435,Plant Breeding.,T,10:05 am-12:55 pm,MACSTW B-027
PLNT,602,Advances in Agronomy.,MW,11:35 am-12:55 pm,RAYMND 4-047
PLNT,662,Advances in Plant Biotechnology.,T,08:35 am-11:25 am,BARTON 1-015
PLNT,690,Research Horizons in Plant Science 1.,R,10:05 am-11:25 am,RAYMND 4-047
PLNT,691,Research Horizons in Plant Science 2.,R,10:05 am-11:25 am,RAYMND 4-047
POLI,222,Political Process and Behaviour in Canada.,TR,10:05 am-11:25 am,LEA 26
POLI,227,Developing Areas/Introduction.,MWF,02:35 pm-03:25 pm,LEA 132
POLI,227,Developing Areas/Introduction.,T,08:35 am-09:25 am,EDUC 434
POLI,227,Developing Areas/Introduction.,T,08:35 am-09:25 am,EDUC 437
POLI,231,Introduction to Political Theory.,MWF,04:35 pm-05:25 pm,SADB M-1
POLI,243,International Politics of Economic Relations.,MWF,12:35 pm-01:25 pm,MCMED 522
POLI,311,Introduction to Quantitative Political Science.,MW,04:05 pm-05:25 pm,STBIO S1/3
POLI,311,Introduction to Quantitative Political Science.,M,03:35 pm-04:25 pm,LEA 212
POLI,311,Introduction to Quantitative Political Science.,M,08:35 am-09:25 am,LEA 212
POLI,311,Introduction to Quantitative Political Science.,M,02:35 pm-03:25 pm,LEA 212
POLI,311,Introduction to Quantitative Political Science.,M,11:35 am-12:25 pm,LEA 212
POLI,311,Introduction to Quantitative Political Science.,M,01:35 pm-02:25 pm,LEA 212
POLI,313,Introduction to Qualitative Methods in Political Science.,WF,02:35 pm-03:55 pm,ENGMD 280
POLI,320,Issues in Canadian Democracy.,TR,08:35 am-09:55 am,ENGMD 280
POLI,321,Issues: Canadian Public Policy.,MW,10:05 am-11:25 am,BIRKS 111
POLI,324,Developing Areas/Africa.,MW,01:05 pm-02:25 pm,ENGTR 0100
POLI,328,Comparing European Democracies.,WF,02:35 pm-03:55 pm,ARTS W-120
POLI,329,Russian and Soviet Politics.,TR,01:05 pm-02:25 pm,LEA 26
POLI,334,Western Political Theory 2.,WF,11:35 am-12:55 pm,ENGMD 276
POLI,340,Developing Areas/Middle East.,MW,04:05 pm-05:25 pm,STBIO S1/4
POLI,345,International Organizations.,WF,04:05 pm-05:25 pm,LEA 219
POLI,348,Gender and Canadian Politics.,MW,01:05 pm-02:25 pm,ENGMC 304
POLI,352,International Policy/Foreign Policy: Africa.,MW,11:35 am-12:55 pm,MDHAR G-10
POLI,354,Approaches to International Political Economy.,WF,08:35 am-09:55 am,MAASS 217
POLI,355,The Politics of International Law.,TR,01:05 pm-02:25 pm,ENGMD 276
POLI,359,Topics in International Politics 1.,TR,08:35 am-09:55 am,RPHYS 118
POLI,362,Political Theory and International Relations.,MW,02:35 pm-03:55 pm,MC2001 461
POLI,364,Radical Political Thought.,TR,02:35 pm-03:55 pm,BIRKS 111
POLI,426,Partis politiques et comportements électoraux au Québec.,WF,10:05 am-11:25 am,ENGMD 280
POLI,427,Selected Topics: Canadian Politics.,TR,10:05 am-11:25 am,RPHYS 118
POLI,431,Nations and States/Developed World.,TR,08:35 am-09:55 am,ARTS 150
POLI,434,History of Political/Social Theory 4.,TR,10:05 am-11:25 am,ARTS 260
POLI,435,Identity and Inequality.,WF,11:35 am-12:55 pm,MAASS 217
POLI,435,Identity and Inequality.,F,09:35 am-10:25 am,EDUC 629
POLI,435,Identity and Inequality.,M,03:35 pm-04:24 pm,EDUC 629
POLI,435,Identity and Inequality.,W,09:35 am-10:25 am,EDUC 431
POLI,444,Topics in International Politics 2.,WF,04:05 pm-05:25 pm,ENGMD 280
POLI,473,Democracy and the Market.,TR,10:05 am-11:25 am,BIRKS 111
POLI,476,Religion and Politics.,MW,10:05 am-11:25 am,RPHYS 118
POLI,521,Seminar: Canadian Politics and Government.,F,11:35 am-02:25 pm,LEA 424
POLI,522,Seminar: Developing Areas.,R,02:35 pm-05:25 pm,LEA 424
POLI,561,Seminar: Political Theory.,T,11:35 am-02:25 pm,LEA 424
POLI,575,Seminar: International Politics.,W,11:35 am-02:25 pm,LEA 927
POLI,613,Selected Themes: Political Theory.,M,11:35 am-02:25 pm,FERR 105
POLI,614,Proseminar in Political Theory.,M,02:35 pm-05:25 pm,FERR 105
POLI,615,Gender and Politics.,M,08:35 am-11:25 am,FERR 476
POLI,621,Interpreting Canadian Political Process.,F,02:35 pm-05:25 pm,LEA 541
POLI,626,Historical Analysis in Political Science.,T,11:35 am-02:25 pm,SH688 465
POLI,629,Post-Communist Transformations.,T,02:35 pm-05:25 pm,LEA 541
POLI,631,Comparative Federalism.,F,02:35 pm-05:25 pm,SH688 391
POLI,642,African Politics.,F,08:35 am-11:25 am,ARTS 385
POLI,645,Advanced Contemporary Chinese Politics.,W,11:35 am-02:25 pm,LEA 917
POLI,666,Causal Inference for Political Science.,TR,11:35 am-12:55 pm,LEA 541
POLI,666,Causal Inference for Political Science.,F,08:35 am-09:25 am,SH688 465
POLI,671,International Relations Theory.,T,08:35 am-11:25 am,FERR 422
POLI,672,International Political Economy.,F,08:35 am-11:25 am,LEA 541
POLI,678,Research Seminar - International Politics.,F,12:05 pm-02:55 pm,LEA 429
POLI,680,Social Change/Advanced Industrialized Democracies.,R,02:35 pm-05:25 pm,ARTS W-220
POLI,700,PhD Research Seminar.,W,02:35 pm-04:25 pm,SH688 395
POTH,225,Introduction to Biomechanics in Rehabilitation Sciences.,T,12:35 pm-02:25 pm,MCMED 1034
POTH,225,Introduction to Biomechanics in Rehabilitation Sciences.,F,08:35 am-10:25 am,MCMED 330
POTH,225,Introduction to Biomechanics in Rehabilitation Sciences.,F,10:35 am-12:25 pm,MCMED 330
POTH,250,Introduction to Professional Practice 2.,M,01:35 pm-03:25 pm,EDUC 129
POTH,250,Introduction to Professional Practice 2.,W,01:35 pm-03:25 pm,EDUC 129
POTH,250,Introduction to Professional Practice 2.,W,01:35 pm-04:25 pm,HOSMER 102
POTH,250,Introduction to Professional Practice 2.,W,01:35 pm-04:25 pm,HOSMER 102
POTH,250,Introduction to Professional Practice 2.,W,01:35 pm-04:25 pm,HOSMCH 10
POTH,250,Introduction to Professional Practice 2.,W,01:35 pm-04:25 pm,HOSMER 105
POTH,250,Introduction to Professional Practice 2.,W,01:35 pm-04:25 pm,HOSMER 104
POTH,401,Research Methods.,TR,02:35 pm-03:55 pm,SADB 1/12
POTH,434,Musculoskeletal Biomechanics.,MW,08:35 am-09:55 am,EDUC 129
POTH,434,Musculoskeletal Biomechanics.,F,02:35 pm-03:55 pm,STBIO S3/3
POTH,602,Advanced Educational and Management Strategies.,TR,02:35 pm-05:25 pm,MCMED 206/7
POTH,616,Seminars in Rehabilitation Science.,F,01:35 pm-03:25 pm,DAVIS 20
POTH,617,Knowledge Synthesis in Rehabilitation Seminar.,F,01:35 pm-03:25 pm,DAVIS 20
POTH,619,Rehabilitation Seminars 2.,F,01:35 pm-03:25 pm,DAVIS 20
POTH,620,Measurement: Rehabilitation 1.,F,08:35 am-11:25 am,DAVIS 3
POTH,628,Introduction to Regression Analysis.,M,02:05 pm-04:55 pm,HOSMER 202
POTH,631,Research Proposal.,R,01:05 pm-03:55 pm,HOSMER 301
POTH,634,Childhood Performance Issues.,TR,11:35 am-02:25 pm,HOSMER 202
POTH,635,Enabling Upper Extremity Function.,M,02:35 pm-05:25 pm,HOSMER 301
POTH,635,Enabling Upper Extremity Function.,R,02:35 pm-05:25 pm,HOSMER 105
POTH,635,Enabling Upper Extremity Function.,R,02:35 pm-05:25 pm,HOSMER 16
POTH,636,Physical Therapy in Pediatrics.,MW,08:35 am-11:25 am,HOSMER 202
POTH,637,Cancer Rehabilitation.,MW,02:35 pm-05:25 pm,DAVIS 3
POTH,638,Promoting Wellness of Seniors.,MW,02:35 pm-05:25 pm,DAVIS 20
POTH,640,Role-Emerging Management.,MW,11:35 am-02:25 pm,HOSMER 301
POTH,682,Promoting Healthy Activity.,TR,10:05 am-11:25 am,MCMED 330
POTH,684,Advanced Practice in Stroke Rehabilitation.,M,08:35 am-11:25 am,DAVIS 3
PPHS,612,Principles of Public Health Practice.,TR,04:05 pm-05:25 pm,LEA 14
PPHS,613,The Practice of Global Health.,R,08:35 am-11:25 am,MC2001 1140
PPHS,614,Knowledge Translation and Public Health Leadership .,R,11:35 am-02:25 pm,MC2001 1201
PPHS,617,Impact Evaluation.,MW,10:05 am-11:25 am,MC2001 1201
PPHS,618,Program Planning and Evaluation in Public Health .,M,11:35 am-02:25 pm,MC2001 1201
PPHS,618,Program Planning and Evaluation in Public Health .,M,11:35 am-02:25 pm,MC2001 1140
PPHS,683,Special Topics in Population and Public Health 4.,MW,02:35 pm-03:55 pm,MC2001 1201
PPOL,601,Global Macroeconomic Policy.,MW,09:05 am-11:55 am,SH680 650
PPOL,605,Analytical Methods for Policy Evaluation .,TR,09:05 am-11:55 am,SH680 650
PPOL,608,Theory and Practice of Program Evaluation.,TR,01:05 pm-03:55 pm,SH680 650
PPOL,631,Policy Case Study 1.,TWRF,09:05 am-11:55 am,SH680 670
PPOL,631,Policy Case Study 1.,W,01:05 pm-03:55 pm,SH680 660
PPOL,632,Policy Case Study 2.,TWRF,09:05 am-11:55 am,SH680 650
PPOL,632,Policy Case Study 2.,T,01:05 pm-03:55 pm,SH680 660
PPOL,633,Policy Case Study 3.,TWRF,01:05 pm-03:55 pm,SH680 650
PPOL,633,Policy Case Study 3.,W,09:05 am-11:55 am,SH680 660
PPOL,638,Policy Case Study 8.,TWRF,01:05 pm-03:55 pm,SH680 670
PPOL,638,Policy Case Study 8.,R,09:05 am-11:55 am,SH680 660
PROC,124,Judicial Institutions and Civil Procedure.,MW,05:35 pm-07:25 pm,CDH 101
PRV2,270,Droit des personnes,TR,10:05 am-11:25 am,CDH 201
PRV3,200,Advanced Common Law Obligations.,R,08:35 am-09:55 am,CDH 201
PRV3,200,Advanced Common Law Obligations.,TR,08:35 am-09:55 am,CDH 100
PSYC,204,Introduction to Psychological Statistics.,MW,04:35 pm-05:55 pm,LEA 132
PSYC,212,Perception.,TR,01:05 pm-02:25 pm,ARTS W-120
PSYC,212,Perception.,TR,01:05 pm-02:25 pm,LEA 132
PSYC,213,Cognition.,TR,08:35 am-09:55 am,ARTS W-120
PSYC,213,Cognition.,TR,08:35 am-09:55 am,LEA 132
PSYC,213,Cognition.,R,08:35 am-09:55 am,SH680 900
PSYC,213,Cognition.,R,08:35 am-09:55 am,MCMED 504
PSYC,213,Cognition.,T,08:35 am-09:55 am,MDHAR G-10
PSYC,213,Cognition.,T,08:35 am-09:55 am,SADB 2/36
PSYC,215,Social Psychology.,TR,04:05 pm-05:25 pm,LEA 132
PSYC,302,The Psychology of Pain.,TR,04:05 pm-05:25 pm,MCMED 522
PSYC,305,Statistics for Experimental Design.,TR,02:35 pm-03:55 pm,STBIO S3/4
PSYC,305,Statistics for Experimental Design.,TR,02:35 pm-03:55 pm,MCMED 522
PSYC,305,Statistics for Experimental Design.,R,02:35 pm-03:55 pm,MCMED 521
PSYC,305,Statistics for Experimental Design.,R,02:35 pm-03:55 pm,SH680 900
PSYC,305,Statistics for Experimental Design.,R,02:35 pm-03:55 pm,MCMED 504
PSYC,305,Statistics for Experimental Design.,R,02:35 pm-03:55 pm,SH680 900
PSYC,305,Statistics for Experimental Design.,R,02:35 pm-03:55 pm,MCMED 521
PSYC,305,Statistics for Experimental Design.,R,02:35 pm-03:55 pm,MCMED 504
PSYC,306,Research Methods in Psychology.,F,11:35 am-02:25 pm,STBIO S1/4
PSYC,315,Computational Psychology.,TR,08:35 am-09:55 am,STBIO S1/3
PSYC,318,Behavioural Neuroscience 2.,F,08:35 am-11:25 am,STBIO S1/4
PSYC,331,Inter-Group Relations.,MW,02:35 pm-03:55 pm,STBIO S1/4
PSYC,333,Personality and Social Psychology.,TR,04:05 pm-05:25 pm,STBIO S1/4
PSYC,342,Hormones and Behaviour.,M,11:35 am-02:25 pm,SADB M-1
PSYC,353,Laboratory in Human Perception.,M,11:35 am-02:25 pm,MC2001 466
PSYC,380D2,Honours Research Project Seminar.,TR,10:05 am-11:25 am,MC2001 735
PSYC,380D2,Honours Research Project Seminar.,TR,02:35 pm-03:55 pm,MC2001 464
PSYC,380D2,Honours Research Project Seminar.,TR,10:05 am-11:25 am,MC2001 464
PSYC,410,Special Topics in Neuropsychology.,TR,02:35 pm-03:55 pm,STBIO S1/3
PSYC,412,Child Development: Psychopathology .,TR,11:35 am-12:55 pm,STBIO S1/4
PSYC,413,Cognitive Development.,M,02:35 pm-05:25 pm,MAASS 112
PSYC,443,Affective Neuroscience.,TR,11:35 am-12:55 pm,STBIO S3/3
PSYC,450D2,Research Project and Seminar.,M,08:35 am-11:25 am,MC2001 461
PSYC,471,Human Motivation.,TR,11:35 am-12:55 pm,MCMED 522
PSYC,482,Advanced Honours Seminar.,MW,01:05 pm-02:25 pm,STBIO S3/4
PSYC,491D2,Advanced Study: Behavioural Disorders.,W,01:05 pm-03:55 pm,MC2001
PSYC,535,Advanced Topics in Social Psychology.,W,11:35 am-02:25 pm,MC2001 461
PSYC,541,Multilevel Modelling.,R,02:35 pm-05:25 pm,MC2001 466
PSYC,541,Multilevel Modelling.,R,02:35 pm-05:25 pm,MC2001 461
PSYC,560,Machine Learning Tools in Psychology .,TR,01:05 pm-02:25 pm,MC2001 461
PSYC,617D2,Diagnostic Methods (Adults).,M,09:35 am-12:25 pm,MC2001
PSYC,642,Behaviour Deviations 2.,M,09:05 am-11:55 am,MC2001 1552
PSYC,651,Advanced Statistics 2.,W,09:35 am-12:25 pm,MC2001 466
PSYC,660D2,Psychology Theory.,T,11:35 am-02:25 pm,MC2001 464
PSYC,728,Ethics and Professional Issues.,T,09:05 am-11:55 am,MC2001 1552
PSYC,746,Quantitative and Individual Differences.,R,02:43 pm-05:25 pm,MC2001
PSYC,748,Quantitative and Individual Differences.,TR,04:05 pm-05:25 pm,MC2001 464
PSYC,752D2,Psychotherapy and Behaviour Change.,M,02:35 pm-05:25 pm,MC2001 1552
PSYT,401,Psychiatry Clerkship.,T,01:00 pm-04:00 pm,000890 A2040A
PSYT,401,Psychiatry Clerkship.,T,01:00 pm-02:30 pm,000890 A2040A
PSYT,401,Psychiatry Clerkship.,T,01:00 pm-02:30 pm,000890 A2040A
PSYT,401,Psychiatry Clerkship.,T,03:00 pm-04:30 pm,000890 A2040A
PSYT,401,Psychiatry Clerkship.,T,01:00 pm-02:00 pm,000890 A2040A
PSYT,401,Psychiatry Clerkship.,T,01:00 pm-04:00 pm,000890 A2040A
PSYT,401,Psychiatry Clerkship.,T,01:00 pm-02:30 pm,000890 A2040A
PSYT,401,Psychiatry Clerkship.,T,01:00 pm-02:30 pm,000890 A2040A
PSYT,401,Psychiatry Clerkship.,T,01:00 pm-02:30 pm,000890 A2040A
PSYT,401,Psychiatry Clerkship.,T,03:00 pm-04:30 pm,000890 A2040A
PSYT,401,Psychiatry Clerkship.,T,01:00 pm-02:30 pm,000890 A2040A
PSYT,401,Psychiatry Clerkship.,T,01:00 pm-02:30 pm,000890 A2040A
PSYT,401,Psychiatry Clerkship.,T,01:00 pm-01:50 pm,000890 A2040A
PSYT,500,Advances: Neurobiology of Mental Disorders.,TR,11:35 am-12:55 pm,MC2001 461
PSYT,515,Advanced Studies in Addiction.,F,01:35 pm-04:25 pm,PN1033 138
PSYT,522,"Early Adversity, Development and Health .",W,01:05 pm-03:55 pm,LEA 110
PSYT,605,History and Philosophy of Psychiatry .,M,08:35 am-11:25 am,LEA 927
PSYT,620,Trends in Clinical Psychiatry.,W,02:35 pm-05:25 pm,PN1033 138
PSYT,630,Statistics for Neurosciences.,R,11:35 am-02:25 pm,PN1033 138
PSYT,640,Non-Pharmacological Clinical Trials.,M,01:05 pm-03:55 pm,FERR 230
PUB2,101D2,Constitutional Law.,TR,01:05 pm-02:25 pm,CDH 101
PUB2,101D2,Constitutional Law.,TR,01:05 pm-02:25 pm,CDH 100
PUB2,101D2,Droit constitutionnel,TR,01:05 pm-02:25 pm,CDH 312
PUB2,105,Droit international public,TR,11:35 am-12:55 pm,CDH 201
PUB2,400,The Administrative Process.,TR,11:35 am-12:55 pm,CDH 202
PUB2,401,Contentieux admninistratifs,MW,05:35 pm-06:55 pm,CDH 200
PUB2,420,Trial Advocacy.,T,05:35 pm-08:25 pm,CDH 316
PUB2,501,Advanced Criminal Law.,T,05:35 pm-08:25 pm,CDH 201
PUB2,501,Advanced Criminal Law.,T,05:35 pm-08:25 pm,CDH 201
PUB2,502,International Criminal Law.,MW,02:35 pm-03:55 pm,CDH 200
PUB2,502,International Criminal Law.,MW,02:35 pm-03:55 pm,CDH 200
QLSC,600D2,Foundations of Quantitative Life Sciences.,TR,02:35 pm-04:25 pm,SH550
REDM,400,Science and Museums.,MW,01:35 pm-02:25 pm,SH688 1365
REDM,400,Science and Museums.,F,01:35 pm-04:25 pm,REDMUS 106B
RELG,204,"Judaism, Christianity and Islam.",WF,04:05 pm-05:25 pm,MAASS 112
RELG,207,Introduction to the Study of Religions.,MWF,03:35 pm-04:25 pm,ADAMS AUD
RELG,253,Religions of East Asia.,TR,04:05 pm-05:25 pm,ENGMC 204
RELG,254,Introduction to Yoga Traditions.,TR,10:05 am-11:25 am,ENGMD 276
RELG,257D2,Introductory Sanskrit.,MWF,08:35 am-09:25 am,BIRKS 105
RELG,257D2,Introductory Sanskrit.,MWF,08:35 am-09:25 am,BIRKS 105
RELG,270,Religious Ethics and the Environment.,WF,02:35 pm-03:55 pm,SADB 2/36
RELG,271,Religion and Sexuality.,WF,11:35 am-12:55 pm,SADB M-1
RELG,288,Introduction to Sikhism.,TR,10:05 am-11:25 am,LEA 110
RELG,303,Literature of Ancient Israel 2.,MW,10:05 am-11:25 am,BIRKS 105
RELG,309,World Religions and Cultures They Create..,MW,10:05 am-11:25 am,BIRKS 205
RELG,312,The Gospels.,MW,04:05 pm-05:25 pm,BIRKS 111
RELG,315,Special Topics in Religion 1.,TR,11:35 am-12:55 pm,BIRKS 203
RELG,323,Church and State since 1300.,TR,01:05 pm-02:25 pm,BIRKS 111
RELG,325,Varieties Religious Experience in Christianity.,TR,08:35 am-09:55 am,BIRKS 105
RELG,326,Christians in the Roman World.,MW,01:05 pm-02:25 pm,BIRKS 111
RELG,333,Principles of Theology.,TR,08:35 am-09:55 am,LEA 210
RELG,338,Women and the Christian Tradition.,TR,11:35 am-12:55 pm,BIRKS 111
RELG,348,Classical Hinduism.,MW,01:05 pm-02:25 pm,BIRKS 104
RELG,357D2,Sanskrit 2.,F,10:35 am-11:55 am,BIRKS 004A
RELG,375,"Religion, Politics and Society.",TR,11:35 am-12:55 pm,STBIO S1/3
RELG,410,Paul and His Legacy.,TR,10:05 am-11:25 am,BIRKS 203
RELG,453,Vajrayana Buddhism.,M,11:35 am-01:25 pm,EDUC 431
RELG,457D2,Advanced Sanskrit.,MW,11:35 am-12:55 pm,BIRKS 004A
RELG,459,Bhagavadgita and Mahabharata .,R,12:05 pm-02:25 pm,BIRKS 004A
RELG,470,Theological Ethics.,TR,01:05 pm-02:25 pm,BIRKS 104
RELG,535,Currents in Philosophy of Religion.,MW,01:05 pm-02:25 pm,BIRKS 004A
RELG,544,Ethnography as Method in Religious Studies.,T,01:05 pm-03:25 pm,BIRKS 017
RELG,555,Honours Seminar.,MW,10:05 am-11:25 am,BIRKS 104
RELG,558,Indian Tantric Traditions.,M,02:35 pm-04:25 pm,BIRKS 104
RELG,605,Interpreters of Religion and Faith of Ancient Israel.,F,01:35 pm-03:25 pm,BIRKS 104
RELG,611,Pauline Theology.,TR,10:05 am-11:25 am,BIRKS 203
RELG,657D2,Introductory Sanskrit.,MWF,08:35 am-09:25 am,BIRKS 105
RELG,659,Many Mahabharatas.,R,12:05 pm-02:25 pm,BIRKS 004A
RELG,666,Primary Text: Sanskrit 2.,MW,11:35 am-12:55 pm,BIRKS 004A
RELG,674,Tibetan Life Writing: Making Sacred Lives.,M,11:35 am-01:25 pm,EDUC 431
RETL,407,Retail Management Project.,TR,01:05 pm-02:25 pm,BRONF 245
RETL,615,Managing Retail Operations .,T,02:35 pm-05:25 pm,BRONF 245
RETL,617,Managing for Sustainability.,W,08:35 am-11:25 am,BRONF 245
RETL,635,Creativity and Experiential Economy .,M,11:35 am-02:25 pm,BRONF 245
RUSS,211,Elementary Russian Language 2.,MWF,11:35 am-12:25 pm,SH688 295
RUSS,211,Elementary Russian Language 2.,MWF,08:35 am-09:25 am,SH688 395
RUSS,213,Introduction to Soviet Film.,MW,08:35 am-09:55 am,BIRKS 205
RUSS,215,Elementary Russian Language Intensive 1.,MWF,08:35 am-10:25 am,SH688 365
RUSS,218,Russian Literature and Revolution.,TR,11:35 am-12:55 pm,ENGTR 1080
RUSS,224,Russian 19th Century: Literary Giants 2.,TR,02:35 pm-03:55 pm,ARTS W-215
RUSS,311,Intermediate Russian Language 2.,MWF,03:35 pm-04:25 pm,SH688 223
RUSS,347,Late and Post-Soviet Culture.,TR,08:35 am-09:55 am,SH688 495
RUSS,350,Central European Film.,TR,10:05 am-11:25 am,SH688 495
RUSS,382,Russian Opera.,TR,10:05 am-11:25 am,LEA 210
RUSS,398,Soviet Women Filmmakers.,TR,08:35 am-09:55 am,LEA 15
RUSS,401,Advanced Russian Language 2.,MWF,01:35 pm-02:25 pm,SH688 391
RUSS,415,Advanced Russian Language Intensive 1.,MWF,11:35 am-01:25 pm,SH688 495
SEAD,515,Climate Change Adaptation and Engineering Infrastructure .,M,06:05 pm-08:55 pm,ENGTR 1090
SEAD,520,Life Cycle-Based Environmental Footprinting .,W,06:05 pm-08:55 pm,ENGTR 0060
SEAD,520,Life Cycle-Based Environmental Footprinting .,W,06:05 pm-08:55 pm,ENGMC 10
SOCI,210,Sociological Perspectives.,TR,02:35 pm-03:55 pm,ENGMC 204
SOCI,211,Sociological Inquiry.,MW,02:35 pm-03:55 pm,LEA 26
